-0.5319537 0.8524714 -0.0088547
0.04840486 0.9930742 0.04756977
0.4441854 -0.8285268 -0.0030011
0.1207484 -1.015028 -0.0715271
-0.048261 1.088856 0.02421852
0.8395584 0.3741749 0.01217289
-0.6897391 0.6056653 -0.0466038
-0.7521829 0.717376 0.00393661
-0.1305259 -1.008878 0.00984738
0.7911198 0.6020418 0.02836633
0.9746437 -0.4646365 0.03030835
-1.022576 -0.1555946 0.02602287
-0.6428477 0.6973578 -0.0603644
-0.9847493 0.2207362 0.0062195
0.1374871 -0.9539414 -0.065388
-0.9673659 -0.2536793 0.00074851
-0.0104301 -0.9800498 -0.0190178
0.8626225 -0.53062 -0.0401455
-0.6209439 -0.8690461 0.05610835
-0.9926412 0.1263938 -0.0038384
0.1367307 1.047366 -0.0266255
-0.7283993 0.6473217 -0.0143982
-0.2576569 -0.9726462 0.01504503
1.028364 -0.0981998 -0.0874245
0.6686232 0.6955695 -0.00736
-0.7070821 0.7087109 -0.0552347
0.9771789 0.2125544 -0.0001993
-0.8130558 -0.6139481 0.02417151
-0.4753768 0.803038 -0.038456
-0.806303 -0.5007842 -0.0765278
-0.2848641 0.9253212 0.02574071
0.8472576 0.5934311 -0.0577119
-0.8910161 -0.3054792 0.03517925
-0.1793676 -0.9995517 0.02513522
-0.8683963 0.4948038 0.00091929
-0.9136584 0.4597872 0.0621774
0.6273165 0.6505976 -0.0141044
-0.4137878 0.8764021 -0.0844099
-0.9644665 -0.2804922 -0.0118271
0.3906721 0.8836279 -0.0693115
-0.9383436 -0.2316994 0.01989358
0.8723151 0.6459165 0.05053456
0.5066649 -0.8766632 0.01941332
0.587122 -0.795142 0.06734414
0.6048069 -0.7704094 -0.0153574
-0.979517 -0.1377238 -0.0369443
0.5999944 0.7909441 0.07567131
1.045008 0.02896201 -0.0105682
0.9870383 -0.120875 0.02346962
-0.9714522 -0.2966203 0.02154563
-0.7002813 0.6142094 0.04706121
0.9751146 0.08868289 -0.0287046
0.3781866 0.9324337 -0.0461186
-1.028923 -0.0892018 0.04585254
-1.021487 -0.3196229 -8.77e-05
-0.0628322 1.000771 -0.0045386
-0.0489822 -0.9873964 -0.0005858
0.7753552 0.7179174 -0.0416284
1.027735 -0.113874 0.03406398
-0.2034898 -0.9999443 0.00452813
-0.6222862 -0.7841265 0.05248285
0.5306675 -0.8989927 -0.0422796
-0.6853828 -0.7247343 -0.0035785
0.8853562 0.6009532 0.03695871
-0.0216289 -0.9980656 0.00930954
0.370208 -0.9137681 0.01919605
-0.5038933 -0.9521391 -0.0378341
-0.4638711 0.8698467 0.01404433
-0.7818452 0.5569412 0.013682
-0.2020263 -0.9874226 -0.0042264
0.3141808 -0.8707005 -0.0037312
0.5845242 -0.8190702 -0.0171173
0.4488838 0.8531349 0.05499229
0.3807725 -0.8636985 0.06472421
0.2829422 -0.9996413 0.03886763
0.4471008 -0.9013238 0.08377616
0.9739737 0.2389127 0.03511878
0.5943418 0.7783659 -0.011092
0.3271417 0.9268873 0.00020136
-0.654164 0.7129183 0.0618597
0.7649579 0.696396 -0.0697744
0.9031123 -0.2749019 -0.0188495
-0.5954452 -0.8068998 -0.0042745
-0.6388702 0.763719 -0.0348771
0.190019 0.9074505 0.05651912
-0.4302326 -0.8987025 -0.063772
-0.9394996 0.484135 0.0480111
0.1814853 1.041184 -0.0609514
0.9045763 -0.2858052 0.06257848
0.4187305 -0.873171 -0.0267395
0.1283591 0.9471365 -0.0203656
-0.4103509 0.8997673 -0.0162787
-0.7750632 -0.5764402 0.09230034
-0.9282999 0.4223964 0.03504187
-0.8266302 -0.5028171 0.04981433
-0.0653824 -0.9237822 0.01893499
0.8362741 -0.3792653 0.03599987
-0.8537841 -0.6320683 0.06713023
-0.907271 0.3183608 0.02533812
0.8668723 0.5232049 -0.0034305
0.8561152 0.5547471 -0.0831559
0.1618725 1.028018 0.00244079
0.01920432 -1.006453 0.04896341
-0.1881123 0.9533449 0.01876253
0.7350579 0.7563646 0.03248878
-0.959704 -0.2746221 0.00742583
-1.003312 0.133622 0.02488879
0.653781 0.6882715 0.05437084
-0.635364 -0.7881152 -0.0847476
0.8831093 -0.3774562 0.05304127
-0.6980714 0.6710282 -0.0331419
0.5931825 0.8036723 -0.0019767
0.9836712 0.3117294 0.03426954
-0.3593031 -0.938418 0.00506378
0.7807006 -0.6805179 0.07686638
0.1699943 0.9675813 0.00997644
-0.7207605 0.6705828 -0.0168881
-0.5832765 0.8969366 0.04766827
-0.4875825 -0.902605 0.04775766
0.1766189 -0.9056071 0.00297448
0.1335253 -0.9803122 -0.0229648
0.1719811 -0.958918 0.01094949
-0.8494139 -0.6159416 0.02871863
0.8752379 -0.5877328 -0.0253598
0.9673475 -0.2303179 0.01809982
0.4266124 -0.9049126 -0.0004308
0.4290095 -0.8694549 -0.0709721
0.2710902 -0.9055278 -0.0225305
0.9342909 -0.036834 0.04399051
-0.9931876 -0.2635061 -0.0463652
0.3275542 -0.9212962 0.02789493
-0.7811092 0.6382873 0.00271784
0.8356076 -0.6225897 0.0152626
0.6571456 0.8089245 0.07674046
0.08579204 -1.057926 -0.0396685
-0.1831917 0.9833967 -0.001515
-0.0836083 0.9886315 -0.0057307
-0.5694537 0.8191934 -0.0029274
-0.4138802 0.9070453 -0.0288585
0.6745062 -0.8199627 -0.039464
0.5157426 -0.866104 -0.0295937
-0.6538373 -0.7931302 0.0253858
-0.4500564 -0.9254882 0.05828766
-0.1502021 0.9922529 -0.0398731
0.8353829 -0.5424508 -0.005775
-0.9948974 -0.0489718 -0.0044195
0.04739208 -1.001925 0.0145576
0.8546153 -0.4867345 -0.076585
-0.4058666 -0.9453131 0.08464938
-0.102327 0.9155017 -0.0342617
-0.6613162 -0.6292628 -0.0248906
-0.7131377 0.7631184 0.08381276
-0.4311313 -0.8796984 0.05754479
-0.4939487 -0.8595998 0.01404321
-0.7593114 0.6107029 0.03858129
0.5393595 0.8621294 -0.0491462
-0.1898598 0.968556 -0.0117561
0.056922 -0.9658502 -0.00828
0.8617468 -0.6088903 -0.0237
0.3742041 0.8920184 -0.0445048
0.9585823 -0.1898142 0.05162155
1.008526 0.155931 0.0692575
-0.9246476 0.3540306 0.01724411
-0.961075 -0.2604183 -0.0032284
-0.6528546 0.7454947 0.0066264
-0.7582203 0.72731 -0.083639
-0.1789486 -0.9124298 -0.0128175
-0.4638592 0.8302957 0.06252226
0.8745804 -0.4296634 -0.0427644
-0.3305441 -0.9373864 -0.0079442
-0.9214508 -0.3039164 0.01008867
-0.9999515 -0.0899752 -0.0252851
-0.4285452 -0.9049601 -0.0560655
0.4249652 0.8380494 0.02833627
-0.1863029 0.9083556 -0.034248
-0.8099526 -0.6109953 -0.0010083
-0.826739 -0.3871457 0.00096875
0.01857138 1.014057 0.01282275
-0.9976097 -0.3273395 0.00631525
0.8780651 0.4850383 -0.0228309
-0.6094364 -0.8091761 0.02233334
-0.7762018 -0.5026478 -0.0487364
0.8452594 0.5690139 -0.0196323
-0.7732667 0.6524213 0.00586853
0.6880402 -0.802751 0.00820284
-0.8954662 -0.4836152 -0.0627244
0.9612674 0.303109 0.0465116
1.014707 0.1743652 0.02129771
0.9401378 -0.3378108 0.00052612
0.9787306 -0.0109791 0.00361292
-0.4423006 -0.8966079 0.02919219
0.6026584 -0.6892415 0.00673352
-0.8599545 -0.4964583 0.04658121
-0.5730262 -0.9171162 0.02619681
-0.7045418 -0.6662868 -0.0204442
-1.006784 -0.1064744 -0.0038992
0.8507126 0.4155105 0.05605586
0.9049369 0.02916136 0.00935326
-0.6327459 0.7916795 0.03194033
0.5189393 -0.7560755 0.01078267
0.876781 0.4482044 0.00903995
0.4478437 -0.9236386 0.09450646
-0.3943983 -0.93213 0.01312809
0.766618 -0.5742793 -0.0175346
-0.9236989 -0.3909355 0.01732905
-0.5417322 0.7451195 -0.0326514
0.7419369 -0.5552355 0.04160316
0.8005416 -0.5208094 -0.0059127
-0.7673031 -0.6648368 0.04535802
-0.4777605 -0.7667706 0.02411976
0.385698 -0.9311573 -0.0006669
0.5792892 0.8017762 -0.049598
-0.4065857 -0.9027204 0.02639582
0.7706226 -0.6305811 0.02670809
-0.9541288 -0.2372477 -0.0457122
-0.6613729 0.6997489 -0.0115919
-0.8212435 -0.5490791 0.07297991
0.4120974 -0.9345094 0.04200029
0.5001322 -0.8661264 0.00687389
0.4499522 -0.9327662 0.05432994
0.5719372 0.8179045 -0.076342
-0.6039243 -0.7648971 0.00165026
-0.5788876 0.8152977 -0.0006438
0.8038564 -0.5419265 -0.0022021
0.4968556 -0.7856203 -0.0005539
0.130931 -0.9925586 -0.0219636
-0.4340088 -0.9169521 0.01398099
-0.9679144 0.3251167 -0.0966757
-0.8712097 -0.5318809 -0.0260991
1.006477 0 -0.0514201
-0.0174598 0.9950479 -0.0282513
-0.0881361 1.045753 -0.06956
-0.1195819 -1.03743 -0.080505
-0.9368315 -0.3271204 0.04311838
-0.6362522 0.7742154 0.00802788
0.9234107 0.445221 -0.0255321
0.04156622 1.049213 -0.0086079
0.7476099 -0.7484705 -0.0092859
-0.9295615 -0.4273888 -0.0793076
0.2492389 0.9394129 0.01945196
0.4223878 -0.9676289 0.05642568
-0.8991846 -0.3606917 0.08395426
-0.6687812 0.7700636 -0.0088432
0.2635624 -1.012568 -0.0479518
-0.8785264 0.3572054 -0.0289224
-0.9014443 -0.3508068 -0.073147
0.5721842 -0.8164231 0.00322968
0.9101414 0.1756924 -0.0561283
-0.3608714 -0.9468612 0.0151535
0.8748581 -0.3085895 0.05155301
-0.9469665 0.3920336 -0.0051061
0.8805531 -0.2861277 -0.0670674
-0.7297577 -0.5719893 -0.0577211
0.02300506 0.1092953 -0.4525252
0.02108445 0.1541253 0.6528502
-0.0013908 1.91345 0.3979041
0.00628025 2.054986 0.09523301
0.03776228 0.05889603 0.5239898
0.02179162 2.004394 -0.0262946
-0.0285324 1.908193 0.4245459
0.05108846 0.7251223 -0.9914314
0.0379796 0.9647445 -1.012615
-0.0312168 0.3690165 -0.7304934
0.04394252 1.346115 0.8791467
0.08494412 0.5413102 -0.8454329
0.00558477 1.920895 -0.3850727
0.04803932 1.883652 0.2401671
0.07270965 0.7397624 1.030956
-0.0402896 1.501812 0.8711563
0.02779346 0.9944391 -1.017577
0.03608653 1.786712 0.5919266
0.00662452 1.945982 0.2968938
0.05416447 0.596592 -0.8315876
-0.0182249 0.2176843 0.6072732
0.01252387 0.2609265 -0.7116698
0.00196889 1.859284 -0.5372357
-0.0108159 0.5803674 -0.8932135
0.04862236 0.08678909 0.07238223
-0.0007589 1.818721 0.579431
0.00595943 0.5043005 0.8662957
-0.0163078 2.03311 -0.3595167
-0.0865145 0.3971368 -0.7784818
0.02240619 0.01217144 -0.0978664
0.04856408 1.401357 0.8867942
-0.0178712 1.742431 0.7541975
0.02381608 0.922826 1.05449
-0.0305776 0.04380652 -0.2053988
0.03127124 1.550569 0.7970704
-0.0021966 1.629138 0.8066438
-0.0157249 2.009209 -0.0722066
0.01993414 0.02793003 -0.4150387
0.0359923 2.085167 -0.0831856
0.02209442 0.2058798 0.507577
-0.0305324 1.905729 -0.2381655
-0.0257716 1.689296 -0.6344385
0.00465477 0.404249 -0.8517859
0.06845987 0.1085959 -0.5734966
0.0318422 1.712378 -0.7232516
-0.0052112 1.803786 -0.67738
-0.0344596 0.03064241 -0.4641712
-0.0682099 0.2392995 -0.7108782
-0.0168075 1.845301 0.6119706
-0.0398432 0.2541289 -0.5804743
0.0132484 0.02461845 0.1699191
-0.0136208 0.377625 0.7689811
0.01718237 0.02043111 -0.2929491
0.01579961 -0.0014676 -0.2086039
0.00309421 0.03525131 0.2997382
0.01082174 -0.0449721 -0.0316683
0.01375148 0.0249181 0.2230901
-0.0155284 0.5156236 0.9099784
-0.0275508 1.884337 0.3913913
0.03616623 0.943165 -0.9952396
0.0936955 1.024389 -1.025552
0.00857179 2.009172 -0.0574365
-0.0371231 1.690627 0.7787806
-0.0268056 1.835865 0.5150449
-0.0816102 1.116985 -0.9675723
-0.034013 0.4977341 -0.8908005
-0.0103016 0.8227248 -1.052795
-0.0430465 2.059045 -0.1170348
0.01769686 1.723858 -0.6519069
-0.0009876 0.3189489 0.7757394
-0.024617 1.938824 0.393839
0.00246011 1.868168 0.4914811
0.00173572 0.6900918 -1.0298
-0.031988 0.06050603 0.2242573
0.02297543 1.474295 -0.8970434
-0.0471291 1.646326 -0.7381823
0.00162092 2.024984 0.04326408
0.00723937 1.782519 0.6332079
-0.0041075 0.6653894 -0.9877009
0.0882138 1.746164 -0.6260111
0.06636477 1.52117 0.9284858
0.04703509 1.322532 0.9288368
0.01046321 0.1295597 0.5494481
-0.0208701 0.09784296 0.312492
0.02969211 0.06386972 0.3788501
-0.0177639 0.09367551 -0.6153127
0.01075579 0.4245981 0.9138843
0.01048837 1.703429 -0.7303754
-0.042956 0.945312 -1.067262
-0.0001919 0.755419 0.9489682
0.01154753 0.02553193 -0.1713969
-0.0718201 1.929542 -0.0589864
0.05885493 1.823649 0.4990586
-0.0847769 0.1051593 0.3550708
-0.061292 1.85115 0.4710227
-0.0347031 1.723847 -0.7010316
-0.0009419 0.8287242 -0.9865252
-0.0158275 0.4654154 0.7607547
-0.02144 0.230382 -0.5738816
0.03652247 1.100651 0.9270662
0.00342795 0.2278724 0.578869
0.04445028 1.763471 -0.6539927
-0.0378636 1.836919 0.4269167
0.08134313 1.049253 1.041257
-0.0090153 0.9494814 -0.9785518
-0.0107711 1.886061 0.3977546
0.06580374 1.571628 0.8899992
0.02704047 0.5805695 0.8692806
-0.0189327 1.925207 -0.2447104
0.004459 1.120928 0.936101
-0.0573582 1.585537 -0.8148593
-0.0095683 1.292785 -0.9705409
-0.0374855 0.00191105 -0.2825028
-0.0003654 0.5833019 0.9065384
-0.0033689 1.682852 0.7279068
-0.0110291 1.988579 -0.0941138
-0.0344655 0.05542081 0.4283836
0.0249398 0.4075884 -0.7962189
-0.0105008 0.02522736 0.2138914
0.07392181 1.770752 -0.6636963
0.00342565 1.857167 -0.3056799
0.05934804 1.223784 1.030233
0.05280012 0.7191582 0.8969428
0.05079991 1.392391 0.8569028
-0.0629902 1.485066 -0.8865306
0.00447791 0.0095672 0.1169559
-0.0035864 0.6646343 -0.9426945
0.0003698 0.5471872 -0.8961589
0.0366014 0.0461469 0.3445988
-0.0821461 1.702634 -0.6866495
0.00899222 0.0272949 0.2929296
-0.0289151 0.9939946 -1.010291
-0.011086 0.07053061 -0.184142
0.08144413 0.9568816 1.035673
-0.076684 0.1523886 0.6415739
-0.0021712 0.04984504 -0.0801708
0.05544071 1.977353 -0.3147873
0.08126896 1.291684 0.9675598
0.01993218 0.6241804 -0.8922702
-0.0228195 0.08034634 0.4362592
0.05488388 2.022412 -0.2017404
-0.0061842 1.575569 -0.8861998
-0.0095983 0.2043752 -0.6067962
-0.0155058 0.6505958 0.8978401
0.01472598 1.757137 0.6368266
0.06688469 0.5330076 0.8540821
-0.0394695 1.203614 0.8954814
0.03396865 1.647063 -0.7769882
0.02329869 0.4956327 0.8863655
0.00059735 0.1401357 -0.5083488
0.05509504 1.934061 0.3925786
-0.0442453 0.5171985 0.8106082
0.03581956 1.342451 0.9269958
-0.0729574 0.2541848 0.5689212
-0.0539321 1.314896 0.8718963
0.03075248 1.976749 0.204139
-0.0891713 0.5290048 0.9148624
0.02069098 1.889945 -0.449887
-0.0723668 0.5380427 -0.9166571
0.01516105 0.08136231 0.407942
0.04933635 1.512904 0.8167041
0.00250526 0.5218625 0.9243759
0.00816699 1.990578 -0.1106222
0.04709103 1.140747 -0.9641203
-0.033692 0.1112844 0.6052268
-0.0356378 0.4470463 -0.8175051
0.0095613 1.535029 0.8372463
0.02652331 0.3906283 -0.8061915
-0.0075581 0.0562476 0.3554443
-0.0007966 1.95932 0.2894003
0.09232039 0.2674629 -0.7287544
0.03566583 1.035274 0.931007
0.02731654 0.9938284 0.9903189
0.01092947 1.863341 -0.4192207
0.02392218 1.838264 -0.6395701
0.0947401 0.9344069 -1.003214
0.05961081 0.291988 -0.7168918
-0.0726776 0.5275334 0.8855559
0.04464802 -0.0005091 -0.037043
0.00378106 0.3872025 -0.7894323
0.06913141 -0.0049305 0.0872189
0.00118192 0.4483054 -0.839012
0.00339806 0.4700792 0.7531964
0.06031104 -0.020277 0.0310178
-0.0985032 1.653997 -0.7361953
-0.0488804 0.07346462 0.3812882
-0.0607638 0.6897059 -0.903648
0.09175167 1.402046 0.8903593
-0.0392001 0.7193171 -0.9208362
0.063673 0.1224077 0.6022197
0.05270111 0.02369406 -0.2716924
0.03734058 0.960086 -0.9883425
-0.0058362 1.867087 -0.4781066
-0.0182881 0.8512399 -0.9949707
-0.074302 1.829452 0.4715608
0.05623087 0.9268857 1.017783
0.023012 0.0591732 -0.1971963
-0.0368247 1.114749 -0.9467975
0.00415021 1.556642 0.9022108
-0.0401669 0.2813344 -0.7755664
-0.026157 0.126013 0.4772231
0.074983 0.8209006 -1.015976
0.05827533 1.63219 0.6925607
0.03059828 1.929101 -0.4588836
0.03850651 -0.081263 0.1188605
0.0679673 1.503021 0.8366917
0.00052005 1.671539 -0.8106366
0.00041436 1.470194 0.8829255
-0.0218114 0.9875793 1.070633
0.04200751 0.2078054 -0.6517914
-0.0954052 0.9752054 -0.9906625
-0.0183492 0.1175287 -0.3147039
0.06500786 0.07357933 -0.4445942
0.00830768 0.4269972 0.7827529
-0.0704518 2.064891 0.08604859
0.00072935 0.01320129 -0.1619818
0.09013502 1.241163 -1.004771
-0.0560842 0.8661433 -0.9150786
0.02449636 1.876226 0.5360972
0.06084953 1.691798 0.7688923
0.02294882 -0.0791929 -0.0206958
0.00766431 0.5362345 0.8923934
0.01091944 1.999585 0.325866
-0.0168789 2.003159 0.07032383
-0.0317952 0.9638171 -0.9525768
0.04840984 1.104137 -1.062538
0.05616286 0.3181567 0.659086
-0.0224464 0.1885091 0.6263126
-0.038619 0.8240973 -0.9382713
0.01582675 0.3482061 -0.6697871
0.02131273 1.816355 -0.6326931
-0.0679305 0.1231994 0.3447057
0.06920815 0.1713786 -0.4586594
-0.00386 0.328756 0.8269269
0.0615304 0.09252201 -0.4040283
-0.0022544 0.7599664 -0.9781378
0.02824615 1.690105 -0.7022534
-0.0123266 0.05363554 0.5198099
-0.0081548 1.651092 0.764376
0.0014499 0.2758883 0.6882214
0.08010265 0.221161 0.5638542
-0.0159897 1.803651 0.5339786
